n:171 mse_avg:0.84 mse_y:1.01 mse_u:0.64 mse_v:0.37 psnr_avg:48.88 psnr_y:48.09 psnr_u:50.08 psnr_v:52.48
n:172 mse_avg:0.82 mse_y:0.98 mse_u:0.63 mse_v:0.36 psnr_avg:48.99 psnr_y:48.20 psnr_u:50.12 psnr_v:52.53
n:173 mse_avg:0.84 mse_y:1.00 mse_u:0.64 mse_v:0.36 psnr_avg:48.91 psnr_y:48.12 psnr_u:50.04 psnr_v:52.54
n:174 mse_avg:0.82 mse_y:0.98 mse_u:0.63 mse_v:0.36 psnr_avg:49.00 psnr_y:48.23 psnr_u:50.12 psnr_v:52.52
n:175 mse_avg:0.96 mse_y:1.15 mse_u:0.74 mse_v:0.44 psnr_avg:48.30 psnr_y:47.54 psnr_u:49.45 psnr_v:51.66
n:176 mse_avg:0.83 mse_y:0.98 mse_u:0.65 mse_v:0.41 psnr_avg:48.95 psnr_y:48.22 psnr_u:50.00 psnr_v:52.05
n:177 mse_avg:0.80 mse_y:0.94 mse_u:0.63 mse_v:0.40 psnr_avg:49.11 psnr_y:48.40 psnr_u:50.15 psnr_v:52.15
n:178 mse_avg:0.80 mse_y:0.94 mse_u:0.64 mse_v:0.40 psnr_avg:49.11 psnr_y:48.40 psnr_u:50.10 psnr_v:52.12
n:179 mse_avg:0.84 mse_y:0.99 mse_u:0.65 mse_v:0.40 psnr_avg:48.91 psnr_y:48.16 psnr_u:50.01 psnr_v:52.10
n:180 mse_avg:0.83 mse_y:0.98 mse_u:0.63 mse_v:0.39 psnr_avg:48.96 psnr_y:48.21 psnr_u:50.11 psnr_v:52.20
n:181 mse_avg:0.84 mse_y:1.01 mse_u:0.61 mse_v:0.39 psnr_avg:48.87 psnr_y:48.07 psnr_u:50.26 psnr_v:52.21
n:182 mse_avg:0.85 mse_y:1.02 mse_u:0.63 mse_v:0.37 psnr_avg:48.84 psnr_y:48.03 psnr_u:50.13 psnr_v:52.41
n:183 mse_avg:0.83 mse_y:0.99 mse_u:0.62 mse_v:0.37 psnr_avg:48.95 psnr_y:48.15 psnr_u:50.21 psnr_v:52.50
n:184 mse_avg:0.85 mse_y:1.03 mse_u:0.63 mse_v:0.37 psnr_avg:48.83 psnr_y:48.02 psnr_u:50.11 psnr_v:52.46
n:185 mse_avg:0.87 mse_y:1.05 mse_u:0.64 mse_v:0.38 psnr_avg:48.75 psnr_y:47.93 psnr_u:50.08 psnr_v:52.38
n:186 mse_avg:0.88 mse_y:1.06 mse_u:0.65 mse_v:0.38 psnr_avg:48.70 psnr_y:47.87 psnr_u:50.02 psnr_v:52.38
n:187 mse_avg:0.89 mse_y:1.07 mse_u:0.65 mse_v:0.38 psnr_avg:48.65 psnr_y:47.82 psnr_u:50.00 psnr_v:52.38
n:188 mse_avg:0.89 mse_y:1.08 mse_u:0.66 mse_v:0.38 psnr_avg:48.63 psnr_y:47.80 psnr_u:49.94 psnr_v:52.35
n:189 mse_avg:0.87 mse_y:1.05 mse_u:0.65 mse_v:0.38 psnr_avg:48.75 psnr_y:47.93 psnr_u:50.03 psnr_v:52.39
n:190 mse_avg:0.88 mse_y:1.07 mse_u:0.65 mse_v:0.38 psnr_avg:48.68 psnr_y:47.86 psnr_u:50.02 psnr_v:52.38
n:191 mse_avg:0.89 mse_y:1.08 mse_u:0.65 mse_v:0.38 psnr_avg:48.63 psnr_y:47.80 psnr_u:50.00 psnr_v:52.37
n:192 mse_avg:0.89 mse_y:1.08 mse_u:0.65 mse_v:0.38 psnr_avg:48.62 psnr_y:47.79 psnr_u:49.98 psnr_v:52.38
n:193 mse_avg:0.89 mse_y:1.08 mse_u:0.65 mse_v:0.37 psnr_avg:48.64 psnr_y:47.80 psnr_u:50.00 psnr_v:52.44
n:194 mse_avg:0.89 mse_y:1.08 mse_u:0.66 mse_v:0.37 psnr_avg:48.63 psnr_y:47.80 psnr_u:49.92 psnr_v:52.44
n:195 mse_avg:0.89 mse_y:1.07 mse_u:0.65 mse_v:0.37 psnr_avg:48.66 psnr_y:47.82 psnr_u:49.97 psnr_v:52.47
n:196 mse_avg:0.89 mse_y:1.07 mse_u:0.65 mse_v:0.37 psnr_avg:48.66 psnr_y:47.83 psnr_u:49.98 psnr_v:52.47
n:197 mse_avg:0.88 mse_y:1.07 mse_u:0.66 mse_v:0.37 psnr_avg:48.66 psnr_y:47.84 psnr_u:49.97 psnr_v:52.42
n:198 mse_avg:0.88 mse_y:1.07 mse_u:0.66 mse_v:0.37 psnr_avg:48.67 psnr_y:47.85 psnr_u:49.94 psnr_v:52.44
n:199 mse_avg:0.88 mse_y:1.06 mse_u:0.66 mse_v:0.37 psnr_avg:48.70 psnr_y:47.88 psnr_u:49.95 psnr_v:52.47
n:200 mse_avg:0.87 mse_y:1.05 mse_u:0.65 mse_v:0.37 psnr_avg:48.73 psnr_y:47.92 psnr_u:49.98 psnr_v:52.46
n:201 mse_avg:0.87 mse_y:1.05 mse_u:0.66 mse_v:0.37 psnr_avg:48.72 psnr_y:47.91 psnr_u:49.96 psnr_v:52.41
n:202 mse_avg:0.87 mse_y:1.05 mse_u:0.66 mse_v:0.38 psnr_avg:48.72 psnr_y:47.91 psnr_u:49.96 psnr_v:52.38
n:203 mse_avg:0.88 mse_y:1.06 mse_u:0.66 mse_v:0.38 psnr_avg:48.70 psnr_y:47.90 psnr_u:49.91 psnr_v:52.39
n:204 mse_avg:1.07 mse_y:1.29 mse_u:0.77 mse_v:0.46 psnr_avg:47.85 psnr_y:47.02 psnr_u:49.26 psnr_v:51.52
n:205 mse_avg:0.92 mse_y:1.11 mse_u:0.69 mse_v:0.41 psnr_avg:48.48 psnr_y:47.68 psnr_u:49.74 psnr_v:51.97
n:206 mse_avg:0.87 mse_y:1.03 mse_u:0.66 mse_v:0.40 psnr_avg:48.75 psnr_y:47.98 psnr_u:49.92 psnr_v:52.14
n:207 mse_avg:0.88 mse_y:1.06 mse_u:0.66 mse_v:0.39 psnr_avg:48.68 psnr_y:47.89 psnr_u:49.91 psnr_v:52.19
n:208 mse_avg:0.89 mse_y:1.08 mse_u:0.66 mse_v:0.39 psnr_avg:48.62 psnr_y:47.81 psnr_u:49.93 psnr_v:52.18
n:209 mse_avg:0.90 mse_y:1.09 mse_u:0.66 mse_v:0.39 psnr_avg:48.58 psnr_y:47.76 psnr_u:49.93 psnr_v:52.20
n:210 mse_avg:0.90 mse_y:1.08 mse_u:0.66 mse_v:0.39 psnr_avg:48.60 psnr_y:47.78 psnr_u:49.93 psnr_v:52.22
n:211 mse_avg:0.90 mse_y:1.09 mse_u:0.67 mse_v:0.39 psnr_avg:48.57 psnr_y:47.75 psnr_u:49.89 psnr_v:52.26
n:212 mse_avg:0.90 mse_y:1.09 mse_u:0.66 mse_v:0.38 psnr_avg:48.57 psnr_y:47.74 psnr_u:49.92 psnr_v:52.29
n:213 mse_avg:0.91 mse_y:1.10 mse_u:0.66 mse_v:0.38 psnr_avg:48.56 psnr_y:47.72 psnr_u:49.93 psnr_v:52.30
n:214 mse_avg:0.91 mse_y:1.10 mse_u:0.66 mse_v:0.38 psnr_avg:48.55 psnr_y:47.71 psnr_u:49.96 psnr_v:52.31
n:215 mse_avg:0.91 mse_y:1.10 mse_u:0.66 mse_v:0.38 psnr_avg:48.56 psnr_y:47.72 psnr_u:49.95 psnr_v:52.33
n:216 mse_avg:0.91 mse_y:1.10 mse_u:0.66 mse_v:0.38 psnr_avg:48.54 psnr_y:47.70 psnr_u:49.94 psnr_v:52.34
n:217 mse_avg:0.91 mse_y:1.11 mse_u:0.66 mse_v:0.38 psnr_avg:48.54 psnr_y:47.69 psnr_u:49.94 psnr_v:52.36
n:218 mse_avg:0.91 mse_y:1.11 mse_u:0.66 mse_v:0.38 psnr_avg:48.53 psnr_y:47.68 psnr_u:49.96 psnr_v:52.31
n:219 mse_avg:0.91 mse_y:1.11 mse_u:0.66 mse_v:0.39 psnr_avg:48.53 psnr_y:47.69 psnr_u:49.95 psnr_v:52.25
n:220 mse_avg:0.90 mse_y:1.10 mse_u:0.65 mse_v:0.39 psnr_avg:48.57 psnr_y:47.73 psnr_u:49.98 psnr_v:52.23
n:221 mse_avg:0.89 mse_y:1.08 mse_u:0.65 mse_v:0.39 psnr_avg:48.61 psnr_y:47.79 psnr_u:49.98 psnr_v:52.22
n:222 mse_avg:0.89 mse_y:1.08 mse_u:0.65 mse_v:0.39 psnr_avg:48.63 psnr_y:47.80 psnr_u:50.00 psnr_v:52.24
n:223 mse_avg:0.89 mse_y:1.07 mse_u:0.66 mse_v:0.38 psnr_avg:48.65 psnr_y:47.84 psnr_u:49.94 psnr_v:52.30
n:224 mse_avg:0.87 mse_y:1.06 mse_u:0.65 mse_v:0.38 psnr_avg:48.71 psnr_y:47.90 psnr_u:50.03 psnr_v:52.32
n:225 mse_avg:0.87 mse_y:1.05 mse_u:0.65 mse_v:0.38 psnr_avg:48.74 psnr_y:47.93 psnr_u:50.03 psnr_v:52.34
n:226 mse_avg:0.86 mse_y:1.04 mse_u:0.64 mse_v:0.38 psnr_avg:48.76 psnr_y:47.95 psnr_u:50.07 psnr_v:52.33
n:227 mse_avg:0.87 mse_y:1.05 mse_u:0.64 mse_v:0.38 psnr_avg:48.75 psnr_y:47.94 psnr_u:50.06 psnr_v:52.37
n:228 mse_avg:0.87 mse_y:1.04 mse_u:0.65 mse_v:0.38 psnr_avg:48.76 psnr_y:47.95 psnr_u:50.01 psnr_v:52.34
n:229 mse_avg:0.86 mse_y:1.04 mse_u:0.65 mse_v:0.38 psnr_avg:48.77 psnr_y:47.97 psnr_u:50.02 psnr_v:52.34
n:230 mse_avg:0.86 mse_y:1.04 mse_u:0.65 mse_v:0.38 psnr_avg:48.77 psnr_y:47.97 psnr_u:50.02 psnr_v:52.33
n:231 mse_avg:0.86 mse_y:1.04 mse_u:0.65 mse_v:0.38 psnr_avg:48.77 psnr_y:47.97 psnr_u:50.02 psnr_v:52.33
n:232 mse_avg:0.86 mse_y:1.03 mse_u:0.65 mse_v:0.39 psnr_avg:48.78 psnr_y:47.99 psnr_u:49.97 psnr_v:52.27
n:233 mse_avg:1.06 mse_y:1.28 mse_u:0.77 mse_v:0.46 psnr_avg:47.87 psnr_y:47.04 psnr_u:49.28 psnr_v:51.47
n:234 mse_avg:0.92 mse_y:1.10 mse_u:0.70 mse_v:0.42 psnr_avg:48.49 psnr_y:47.71 psnr_u:49.70 psnr_v:51.88
n:235 mse_avg:0.87 mse_y:1.03 mse_u:0.66 mse_v:0.41 psnr_avg:48.75 psnr_y:47.99 psnr_u:49.92 psnr_v:52.05
n:236 mse_avg:0.87 mse_y:1.05 mse_u:0.66 mse_v:0.40 psnr_avg:48.72 psnr_y:47.94 psnr_u:49.94 psnr_v:52.07
n:237 mse_avg:0.87 mse_y:1.05 mse_u:0.66 mse_v:0.40 psnr_avg:48.71 psnr_y:47.93 psnr_u:49.96 psnr_v:52.11
n:238 mse_avg:0.87 mse_y:1.05 mse_u:0.66 mse_v:0.39 psnr_avg:48.72 psnr_y:47.93 psnr_u:49.96 psnr_v:52.17
n:239 mse_avg:0.86 mse_y:1.03 mse_u:0.65 mse_v:0.39 psnr_avg:48.79 psnr_y:48.01 psnr_u:49.98 psnr_v:52.21
n:240 mse_avg:0.85 mse_y:1.01 mse_u:0.65 mse_v:0.39 psnr_avg:48.85 psnr_y:48.09 psnr_u:49.98 psnr_v:52.26
n:241 mse_avg:0.79 mse_y:0.94 mse_u:0.58 mse_v:0.36 psnr_avg:49.17 psnr_y:48.38 psnr_u:50.49 psnr_v:52.53
n:242 mse_avg:0.78 mse_y:0.94 mse_u:0.60 mse_v:0.34 psnr_avg:49.19 psnr_y:48.40 psnr_u:50.34 psnr_v:52.80
n:243 mse_avg:0.75 mse_y:0.89 mse_u:0.59 mse_v:0.33 psnr_avg:49.39 psnr_y:48.62 psnr_u:50.45 psnr_v:52.90
n:244 mse_avg:0.74 mse_y:0.88 mse_u:0.59 mse_v:0.33 psnr_avg:49.46 psnr_y:48.71 psnr_u:50.46 psnr_v:52.90
n:245 mse_avg:0.77 mse_y:0.91 mse_u:0.61 mse_v:0.34 psnr_avg:49.29 psnr_y:48.54 psnr_u:50.25 psnr_v:52.76
n:246 mse_avg:0.78 mse_y:0.93 mse_u:0.63 mse_v:0.35 psnr_avg:49.19 psnr_y:48.44 psnr_u:50.13 psnr_v:52.67
n:247 mse_avg:0.77 mse_y:0.91 mse_u:0.63 mse_v:0.35 psnr_avg:49.27 psnr_y:48.55 psnr_u:50.12 psnr_v:52.67
n:248 mse_avg:0.79 mse_y:0.94 mse_u:0.65 mse_v:0.36 psnr_avg:49.14 psnr_y:48.41 psnr_u:50.03 psnr_v:52.60
n:249 mse_avg:0.81 mse_y:0.95 mse_u:0.65 mse_v:0.36 psnr_avg:49.07 psnr_y:48.33 psnr_u:49.97 psnr_v:52.56
n:250 mse_avg:0.79 mse_y:0.93 mse_u:0.65 mse_v:0.36 psnr_avg:49.16 psnr_y:48.44 psnr_u:50.00 psnr_v:52.57
n:251 mse_avg:0.81 mse_y:0.96 mse_u:0.67 mse_v:0.37 psnr_avg:49.05 psnr_y:48.33 psnr_u:49.89 psnr_v:52.45
n:252 mse_avg:0.82 mse_y:0.97 mse_u:0.66 mse_v:0.37 psnr_avg:49.00 psnr_y:48.27 psnr_u:49.91 psnr_v:52.41
n:253 mse_avg:0.80 mse_y:0.95 mse_u:0.67 mse_v:0.37 psnr_avg:49.08 psnr_y:48.37 psnr_u:49.90 psnr_v:52.47
n:254 mse_avg:0.82 mse_y:0.97 mse_u:0.67 mse_v:0.37 psnr_avg:48.98 psnr_y:48.26 psnr_u:49.86 psnr_v:52.41
n:255 mse_avg:0.83 mse_y:0.98 mse_u:0.68 mse_v:0.38 psnr_avg:48.93 psnr_y:48.20 psnr_u:49.81 psnr_v:52.37
n:256 mse_avg:0.84 mse_y:0.99 mse_u:0.68 mse_v:0.38 psnr_avg:48.90 psnr_y:48.17 psnr_u:49.82 psnr_v:52.34
n:257 mse_avg:0.82 mse_y:0.97 mse_u:0.67 mse_v:0.38 psnr_avg:48.99 psnr_y:48.28 psnr_u:49.84 psnr_v:52.31
n:258 mse_avg:0.84 mse_y:0.99 mse_u:0.69 mse_v:0.39 psnr_avg:48.89 psnr_y:48.18 psnr_u:49.76 psnr_v:52.25
n:259 mse_avg:0.84 mse_y:1.00 mse_u:0.68 mse_v:0.39 psnr_avg:48.87 psnr_y:48.15 psnr_u:49.78 psnr_v:52.20
n:260 mse_avg:0.84 mse_y:1.00 mse_u:0.67 mse_v:0.39 psnr_avg:48.87 psnr_y:48.13 psnr_u:49.87 psnr_v:52.19
n:261 mse_avg:0.82 mse_y:0.96 mse_u:0.65 mse_v:0.39 psnr_avg:49.02 psnr_y:48.29 psnr_u:49.98 psnr_v:52.23
n:262 mse_avg:0.94 mse_y:1.11 mse_u:0.72 mse_v:0.45 psnr_avg:48.41 psnr_y:47.67 psnr_u:49.56 psnr_v:51.61
n:263 mse_avg:0.84 mse_y:0.99 mse_u:0.65 mse_v:0.41 psnr_avg:48.91 psnr_y:48.19 psnr_u:49.98 psnr_v:51.99
n:264 mse_avg:0.79 mse_y:0.93 mse_u:0.62 mse_v:0.39 psnr_avg:49.18 psnr_y:48.47 psnr_u:50.20 psnr_v:52.20
n:265 mse_avg:0.76 mse_y:0.90 mse_u:0.61 mse_v:0.38 psnr_avg:49.31 psnr_y:48.61 psnr_u:50.29 psnr_v:52.33
n:266 mse_avg:0.75 mse_y:0.88 mse_u:0.60 mse_v:0.37 psnr_avg:49.39 psnr_y:48.68 psnr_u:50.32 psnr_v:52.50
n:267 mse_avg:0.74 mse_y:0.87 mse_u:0.61 mse_v:0.36 psnr_avg:49.45 psnr_y:48.76 psnr_u:50.30 psnr_v:52.51
n:268 mse_avg:0.74 mse_y:0.86 mse_u:0.61 mse_v:0.36 psnr_avg:49.47 psnr_y:48.78 psnr_u:50.31 psnr_v:52.55
n:269 mse_avg:0.74 mse_y:0.87 mse_u:0.61 mse_v:0.37 psnr_avg:49.44 psnr_y:48.75 psnr_u:50.29 psnr_v:52.51
n:270 mse_avg:0.74 mse_y:0.87 mse_u:0.61 mse_v:0.36 psnr_avg:49.43 psnr_y:48.73 psnr_u:50.31 psnr_v:52.59
n:271 mse_avg:0.74 mse_y:0.87 mse_u:0.60 mse_v:0.36 psnr_avg:49.43 psnr_y:48.73 psnr_u:50.33 psnr_v:52.57
n:272 mse_avg:0.75 mse_y:0.88 mse_u:0.60 mse_v:0.36 psnr_avg:49.39 psnr_y:48.67 psnr_u:50.33 psnr_v:52.59
n:273 mse_avg:0.78 mse_y:0.92 mse_u:0.62 mse_v:0.36 psnr_avg:49.22 psnr_y:48.47 psnr_u:50.24 psnr_v:52.58
n:274 mse_avg:0.77 mse_y:0.91 mse_u:0.61 mse_v:0.35 psnr_avg:49.27 psnr_y:48.53 psnr_u:50.27 psnr_v:52.64
n:275 mse_avg:0.81 mse_y:0.96 mse_u:0.63 mse_v:0.37 psnr_avg:49.06 psnr_y:48.30 psnr_u:50.12 psnr_v:52.49
n:276 mse_avg:0.80 mse_y:0.94 mse_u:0.63 mse_v:0.37 psnr_avg:49.12 psnr_y:48.38 psnr_u:50.14 psnr_v:52.50
n:277 mse_avg:0.82 mse_y:0.97 mse_u:0.64 mse_v:0.37 psnr_avg:49.00 psnr_y:48.25 psnr_u:50.04 psnr_v:52.46
n:278 mse_avg:0.83 mse_y:1.00 mse_u:0.65 mse_v:0.37 psnr_avg:48.92 psnr_y:48.15 psnr_u:49.99 psnr_v:52.46
n:279 mse_avg:0.85 mse_y:1.01 mse_u:0.65 mse_v:0.37 psnr_avg:48.86 psnr_y:48.08 psnr_u:49.99 psnr_v:52.47
n:280 mse_avg:0.82 mse_y:0.99 mse_u:0.64 mse_v:0.37 psnr_avg:48.97 psnr_y:48.19 psnr_u:50.08 psnr_v:52.50
n:281 mse_avg:0.84 mse_y:1.01 mse_u:0.64 mse_v:0.37 psnr_avg:48.89 psnr_y:48.10 psnr_u:50.05 psnr_v:52.50
n:282 mse_avg:0.84 mse_y:1.01 mse_u:0.64 mse_v:0.36 psnr_avg:48.90 psnr_y:48.10 psnr_u:50.08 psnr_v:52.51
n:283 mse_avg:0.83 mse_y:1.00 mse_u:0.64 mse_v:0.36 psnr_avg:48.93 psnr_y:48.14 psnr_u:50.07 psnr_v:52.54
n:284 mse_avg:0.82 mse_y:0.98 mse_u:0.63 mse_v:0.36 psnr_avg:48.99 psnr_y:48.20 psnr_u:50.16 psnr_v:52.57
n:285 mse_avg:0.77 mse_y:0.92 mse_u:0.60 mse_v:0.35 psnr_avg:49.26 psnr_y:48.49 psnr_u:50.33 psnr_v:52.69
n:286 mse_avg:0.79 mse_y:0.93 mse_u:0.62 mse_v:0.35 psnr_avg:49.18 psnr_y:48.42 psnr_u:50.22 psnr_v:52.64
n:287 mse_avg:0.76 mse_y:0.90 mse_u:0.61 mse_v:0.35 psnr_avg:49.33 psnr_y:48.60 psnr_u:50.28 psnr_v:52.64
n:288 mse_avg:0.76 mse_y:0.89 mse_u:0.61 mse_v:0.36 psnr_avg:49.35 psnr_y:48.64 psnr_u:50.25 psnr_v:52.53
n:289 mse_avg:0.78 mse_y:0.92 mse_u:0.63 mse_v:0.37 psnr_avg:49.19 psnr_y:48.47 psnr_u:50.11 psnr_v:52.42
n:290 mse_avg:0.76 mse_y:0.90 mse_u:0.62 mse_v:0.37 psnr_avg:49.31 psnr_y:48.61 psnr_u:50.18 psnr_v:52.50
n:291 mse_avg:0.92 mse_y:1.09 mse_u:0.73 mse_v:0.43 psnr_avg:48.50 psnr_y:47.76 psnr_u:49.50 psnr_v:51.79
n:292 mse_avg:0.76 mse_y:0.89 mse_u:0.62 mse_v:0.37 psnr_avg:49.34 psnr_y:48.64 psnr_u:50.21 psnr_v:52.45
n:293 mse_avg:0.73 mse_y:0.85 mse_u:0.62 mse_v:0.37 psnr_avg:49.50 psnr_y:48.85 psnr_u:50.22 psnr_v:52.49
n:294 mse_avg:0.72 mse_y:0.83 mse_u:0.61 mse_v:0.37 psnr_avg:49.58 psnr_y:48.95 psnr_u:50.27 psnr_v:52.49
n:295 mse_avg:0.72 mse_y:0.83 mse_u:0.62 mse_v:0.37 psnr_avg:49.58 psnr_y:48.94 psnr_u:50.22 psnr_v:52.49
n:296 mse_avg:0.72 mse_y:0.83 mse_u:0.61 mse_v:0.37 psnr_avg:49.59 psnr_y:48.96 psnr_u:50.25 psnr_v:52.42
n:297 mse_avg:0.72 mse_y:0.83 mse_u:0.62 mse_v:0.38 psnr_avg:49.57 psnr_y:48.96 psnr_u:50.21 psnr_v:52.30
n:298 mse_avg:0.73 mse_y:0.84 mse_u:0.63 mse_v:0.39 psnr_avg:49.49 psnr_y:48.88 psnr_u:50.11 psnr_v:52.26
n:299 mse_avg:0.74 mse_y:0.85 mse_u:0.64 mse_v:0.39 psnr_avg:49.45 psnr_y:48.84 psnr_u:50.08 psnr_v:52.18
n:300 mse_avg:0.75 mse_y:0.86 mse_u:0.65 mse_v:0.40 psnr_avg:49.41 psnr_y:48.80 psnr_u:50.00 psnr_v:52.13
n:301 mse_avg:0.73 mse_y:0.84 mse_u:0.61 mse_v:0.41 psnr_avg:49.51 psnr_y:48.91 psnr_u:50.26 psnr_v:51.99
n:302 mse_avg:0.76 mse_y:0.88 mse_u:0.65 mse_v:0.41 psnr_avg:49.30 psnr_y:48.68 psnr_u:49.97 psnr_v:52.01
n:303 mse_avg:0.74 mse_y:0.85 mse_u:0.64 mse_v:0.40 psnr_avg:49.43 psnr_y:48.82 psnr_u:50.09 psnr_v:52.11
n:304 mse_avg:0.73 mse_y:0.84 mse_u:0.63 mse_v:0.39 psnr_avg:49.48 psnr_y:48.87 psnr_u:50.14 psnr_v:52.18
n:305 mse_avg:0.76 mse_y:0.88 mse_u:0.65 mse_v:0.39 psnr_avg:49.31 psnr_y:48.67 psnr_u:50.02 psnr_v:52.20
n:306 mse_avg:0.75 mse_y:0.87 mse_u:0.63 mse_v:0.38 psnr_avg:49.40 psnr_y:48.76 psnr_u:50.13 psnr_v:52.29
n:307 mse_avg:0.76 mse_y:0.89 mse_u:0.63 mse_v:0.38 psnr_avg:49.33 psnr_y:48.66 psnr_u:50.14 psnr_v:52.34
n:308 mse_avg:0.74 mse_y:0.86 mse_u:0.61 mse_v:0.38 psnr_avg:49.44 psnr_y:48.77 psnr_u:50.28 psnr_v:52.37
n:309 mse_avg:0.73 mse_y:0.85 mse_u:0.60 mse_v:0.37 psnr_avg:49.51 psnr_y:48.85 psnr_u:50.32 psnr_v:52.41
n:310 mse_avg:0.76 mse_y:0.89 mse_u:0.62 mse_v:0.38 psnr_avg:49.34 psnr_y:48.66 psnr_u:50.23 psnr_v:52.29
n:311 mse_avg:0.78 mse_y:0.91 mse_u:0.63 mse_v:0.39 psnr_avg:49.22 psnr_y:48.53 psnr_u:50.15 psnr_v:52.21
n:312 mse_avg:0.79 mse_y:0.93 mse_u:0.65 mse_v:0.39 psnr_avg:49.13 psnr_y:48.44 psnr_u:50.03 psnr_v:52.18
n:313 mse_avg:0.80 mse_y:0.94 mse_u:0.64 mse_v:0.40 psnr_avg:49.10 psnr_y:48.39 psnr_u:50.06 psnr_v:52.16
n:314 mse_avg:0.81 mse_y:0.95 mse_u:0.65 mse_v:0.40 psnr_avg:49.04 psnr_y:48.34 psnr_u:50.02 psnr_v:52.13
n:315 mse_avg:0.81 mse_y:0.96 mse_u:0.65 mse_v:0.39 psnr_avg:49.04 psnr_y:48.33 psnr_u:50.03 psnr_v:52.18
n:316 mse_avg:0.81 mse_y:0.95 mse_u:0.65 mse_v:0.39 psnr_avg:49.05 psnr_y:48.34 psnr_u:49.98 psnr_v:52.19
n:317 mse_avg:0.81 mse_y:0.95 mse_u:0.65 mse_v:0.39 psnr_avg:49.05 psnr_y:48.34 psnr_u:50.01 psnr_v:52.18
n:318 mse_avg:0.78 mse_y:0.92 mse_u:0.64 mse_v:0.40 psnr_avg:49.18 psnr_y:48.50 psnr_u:50.08 psnr_v:52.15
n:319 mse_avg:0.78 mse_y:0.91 mse_u:0.63 mse_v:0.39 psnr_avg:49.23 psnr_y:48.54 psnr_u:50.13 psnr_v:52.21
n:320 mse_avg:0.98 mse_y:1.16 mse_u:0.76 mse_v:0.44 psnr_avg:48.24 psnr_y:47.47 psnr_u:49.33 psnr_v:51.68
n:321 mse_avg:0.78 mse_y:0.91 mse_u:0.63 mse_v:0.38 psnr_avg:49.23 psnr_y:48.54 psnr_u:50.13 psnr_v:52.32
n:322 mse_avg:0.71 mse_y:0.82 mse_u:0.60 mse_v:0.37 psnr_avg:49.64 psnr_y:49.00 psnr_u:50.36 psnr_v:52.45
n:323 mse_avg:0.69 mse_y:0.79 mse_u:0.59 mse_v:0.37 psnr_avg:49.76 psnr_y:49.16 psnr_u:50.43 psnr_v:52.41
n:324 mse_avg:0.68 mse_y:0.78 mse_u:0.59 mse_v:0.38 psnr_avg:49.82 psnr_y:49.24 psnr_u:50.41 psnr_v:52.38
n:325 mse_avg:0.69 mse_y:0.79 mse_u:0.60 mse_v:0.38 psnr_avg:49.74 psnr_y:49.16 psnr_u:50.34 psnr_v:52.35
n:326 mse_avg:0.70 mse_y:0.81 mse_u:0.61 mse_v:0.38 psnr_avg:49.66 psnr_y:49.06 psnr_u:50.28 psnr_v:52.36
n:327 mse_avg:0.72 mse_y:0.82 mse_u:0.62 mse_v:0.38 psnr_avg:49.57 psnr_y:48.97 psnr_u:50.19 psnr_v:52.29
n:328 mse_avg:0.73 mse_y:0.84 mse_u:0.63 mse_v:0.38 psnr_avg:49.50 psnr_y:48.87 psnr_u:50.17 psnr_v:52.30
n:329 mse_avg:0.77 mse_y:0.90 mse_u:0.65 mse_v:0.39 psnr_avg:49.26 psnr_y:48.60 psnr_u:50.03 psnr_v:52.27
n:330 mse_avg:0.79 mse_y:0.93 mse_u:0.65 mse_v:0.39 psnr_avg:49.14 psnr_y:48.45 psnr_u:49.97 psnr_v:52.26
n:331 mse_avg:0.81 mse_y:0.95 mse_u:0.66 mse_v:0.39 psnr_avg:49.06 psnr_y:48.36 psnr_u:49.91 psnr_v:52.22
n:332 mse_avg:0.79 mse_y:0.92 mse_u:0.65 mse_v:0.39 psnr_avg:49.16 psnr_y:48.47 psnr_u:50.03 psnr_v:52.20
n:333 mse_avg:0.81 mse_y:0.95 mse_u:0.65 mse_v:0.39 psnr_avg:49.07 psnr_y:48.36 psnr_u:49.97 psnr_v:52.23
n:334 mse_avg:0.79 mse_y:0.93 mse_u:0.64 mse_v:0.38 psnr_avg:49.14 psnr_y:48.43 psnr_u:50.08 psnr_v:52.34
n:335 mse_avg:0.77 mse_y:0.91 mse_u:0.61 mse_v:0.37 psnr_avg:49.28 psnr_y:48.56 psnr_u:50.28 psnr_v:52.44
n:336 mse_avg:0.72 mse_y:0.84 mse_u:0.58 mse_v:0.36 psnr_avg:49.58 psnr_y:48.89 psnr_u:50.50 psnr_v:52.59
n:337 mse_avg:0.69 mse_y:0.80 mse_u:0.57 mse_v:0.35 psnr_avg:49.75 psnr_y:49.08 psnr_u:50.58 psnr_v:52.68
n:338 mse_avg:0.67 mse_y:0.78 mse_u:0.56 mse_v:0.35 psnr_avg:49.87 psnr_y:49.23 psnr_u:50.61 psnr_v:52.74
n:339 mse_avg:0.67 mse_y:0.78 mse_u:0.57 mse_v:0.35 psnr_avg:49.88 psnr_y:49.24 psnr_u:50.60 psnr_v:52.74
n:340 mse_avg:0.67 mse_y:0.78 mse_u:0.57 mse_v:0.35 psnr_avg:49.86 psnr_y:49.23 psnr_u:50.54 psnr_v:52.66
